Date,PS_incoming,PS_feed_A,PS_feed_B,PS_feed_TS,PS_feed_VS,FW_intake_new,FW_intake_old,FW_grit_light,FW_grit_heavy,FW_grit_out,Treated_FW,FW_Feed_A,FW_Feed_B,FW_Feed_TS,FW_Feed_VS,Dig_Feed_A,Dig_Feed_B,Dig_A_Temp,Dig_A_TS,Dig_A_VS,Dig_B_Temp,Dig_B_TS,Dig_B_VS,Dig_Dewater,Dig_DD_A,Dig_DD_B,Biogas_prod
2019.10.18,1247,102,102,0.0840,0.7833,0,0,6.1,1.6,0,115,152,138,0.0810,0.8451,254,240,38.6,0.0384,0.5267,38.8,0.0389,0.5292,552,269,282,30579
2019.10.19,1606,111,107,0.0840,0.7833,277.6,42.67,10.2,4,17.22,225.27,155,147,0.0810,0.8451,266,254,38.3,0.0384,0.5267,38.4,0.0389,0.5292,555,267,260,28425
2019.10.20,1576,81,96,0.0840,0.7833,242.99,0,8.2,3.2,13.59,182.99,154,149,0.0810,0.8451,235,245,38,0.0384,0.5267,38.2,0.0389,0.5292,526,267,282,29205
2019.10.21,1442,116,102,0.1014,0.7220,200.98,0,9.9,3.9,14.51,240.98,123,152,0.0770,0.8487,239,254,38.2,0.0407,0.5259,38.3,0.0407,0.5241,545,266,257,26639
2019.10.22,1421,90,94,0.1014,0.7220,166.67,0,7.35,3.04,13.38,156.67,156,156,0.0770,0.8487,246,250,38.5,0.0407,0.5259,38.5,0.0407,0.5241,546,310,285,29436
2019.10.23,1450,103,91,0.1014,0.7220,211.31,0,9.5,3.3,12.41,201.31,170,160,0.0770,0.8487,273,251,38.6,0.0407,0.5259,38.5,0.0407,0.5241,534,311,258,31275
2019.10.24,1434,82,71,0.1014,0.7220,178.1,0,5.8,2.7,11.49,128.1,165,164,0.0770,0.8487,247,235,38.2,0.0407,0.5259,38.2,0.0407,0.5241,539,277,238,28904
2019.10.25,1443,73,74,0.1014,0.7220,0,0,10.2,2,0,180,166,172,0.0770,0.8487,239,246,38,0.0407,0.5259,38,0.0407,0.5241,516,271,226,29545
2019.10.26,1431,93,86,0.1014,0.7220,307.87,44.3,8.36,3.9,19.71,212.17,172,166,0.0770,0.8487,265,252,37.7,0.0407,0.5259,37.9,0.0407,0.5241,547,270,225,29971
2019.10.27,1445,90,90,0.1014,0.7220,215.51,0,11,4.3,16.9,245.51,178,182,0.0770,0.8487,268,272,37.9,0.0407,0.5259,38,0.0407,0.5241,537,308,230,32018
2019.10.28,1446,114,102,0.1148,0.7143,193.53,0,14.1,4.1,0,233.53,170,165,0.0832,0.8649,284,267,37.7,0.0373,0.5244,37.9,0.0379,0.5560,541,288,228,29904
2019.10.29,1503,145,165,0.1148,0.7143,186.21,0,9.2,4.4,21.04,186.21,151,162,0.0832,0.8649,296,327,37.8,0.0373,0.5244,37.9,0.0379,0.5560,538,288,247,31843
2019.10.30,1445,101,100,0.1148,0.7143,200.01,0,13,3.8,29.88,230.01,151,153,0.0832,0.8649,252,253,38,0.0373,0.5244,38.1,0.0379,0.5560,522,288,247,30745
2019.10.31,1441,144,139,0.1148,0.7143,183.04,0,8.1,0.9,17.32,133.04,149,154,0.0832,0.8649,293,293,37.7,0.0373,0.5244,37.7,0.0379,0.5560,520,312,253,29577
2019.11.1,1480,91,98,0.1148,0.7143,0,0,6.1,0.7,0,95,154,155,0.0832,0.8649,245,253,37.5,0.0373,0.5244,37.6,0.0379,0.5560,564,266,246,29551
2019.11.2,1438,115,100,0.1148,0.7143,310.45,44.96,10.3,3.00,14.01,220.41,156,168,0.0832,0.8649,271,268,38.1,0.0373,0.5244,38.2,0.0379,0.5560,520,239,289,31277
2019.11.3,1432,93,119,0.1148,0.7143,221.37,0,7.8,3.4,15.81,191.37,140,135,0.0832,0.8649,233,254,39.2,0.0373,0.5244,39.3,0.0379,0.5560,549,251,246,28849
2019.11.4,1484,110,94,0.0615,0.7104,145.23,0,8.1,2.3,12.58,165.23,131,143,0.0761,0.8394,241,237,40.5,0.0392,0.5249,40.6,0.0408,0.5286,500,311,230,29162
2019.11.5,1278,109,88,0.0615,0.7104,211.96,0,11.9,3.9,10.58,221.96,142,143,0.0761,0.8394,251,231,41.7,0.0392,0.5249,41.7,0.0392,0.5249,534,190,237,29573
2019.11.6,1869,128,142,0.0615,0.7104,203.3,0,10.1,2.5,19.52,193.3,143,142,0.0761,0.8394,271,284,42.1,0.0392,0.5249,42,0.0392,0.5249,545,269,297,29126
2019.11.7,1453,91,106,0.0615,0.7104,188.25,0,7.7,2.6,12.74,148.25,166,167,0.0761,0.8394,257,273,41.7,0.0392,0.5249,41.7,0.0392,0.5249,535,317,280,30966
2019.11.8,1506,112,99,0.0615,0.7104,0,0,12,2.000,0,185,178,180,0.0761,0.8394,290,279,41.3,0.0392,0.5249,41.3,0.0392,0.5249,532,279,258,32920
2019.11.9,1629,138,133,0.0615,0.7104,305,42.99,10.4,3.2,25.37,202.99,181,175,0.0761,0.8394,319,308,41.5,0.0392,0.5249,41.5,0.0392,0.5249,508,281,236,34121
2019.11.10,1479,106,137,0.0615,0.7104,208.07,0,14.3,3.7,16.59,238.07,166,168,0.0761,0.8394,272,305,42.1,0.0392,0.5249,42.1,0.0392,0.5249,526,262,247,33492
2019.11.11,1428,89,66,0.0615,0.7104,174.35,0,6.6,1.0,18.64,134.35,166,168,0.0761,0.8394,255,234,41.6,0.0392,0.5249,41.5,0.0392,0.5249,535,282,233,30798
2019.11.12,1416,86,118,0.0615,0.7104,130.92,0,4.4,1.4,0,185.92,147,153,0.0761,0.8394,233,271,42.1,0.0392,0.5249,42.1,0.0392,0.5249,483,293,252,28381
2019.11.13,1443,84,89,0.0647,0.6219,99.24,0,8.2,2.5,12.94,189.24,93,95,0.0828,0.8225,177,184,42.7,0.0360,0.5272,42.5,0.0353,0.5172,416,219,206,22519
2019.11.14,1418,82,89,0.0647,0.6219,130.71,0,4.8,0.8,12.96,140.71,157,150,0.0828,0.8225,239,239,42.8,0.0360,0.5272,42.8,0.0353,0.5172,426,214,197,26325
2019.11.15,1387,62,73,0.0647,0.6219,22.5,0,0,0,0,0,109,124,0.0828,0.8225,171,197,43.4,0.0360,0.5272,43.2,0.0353,0.5172,510,209,246,24699
2019.11.16,1297,85,59,0.0647,0.6219,124.89,17.14,5.9,2.5,7.96,159.53,115,118,0.0828,0.8225,200,177,43.2,0.0360,0.5272,43.2,0.0353,0.5172,513,159,234,20168
2019.11.17,1463,117,147,0.0647,0.6219,92.9,0,4.2,1.7,0,97.9,113,108,0.0828,0.8225,230,255,42.9,0.0360,0.5272,42.6,0.0353,0.5172,540,259,299,20321
2019.11.18,1402,102,104,0.0647,0.6219,129.27,0,4.5,1.8,12.37,129.27,119,118,0.0828,0.8225,221,222,42.6,0.0350,0.5020,42.5,0.0353,0.5172,558,284,231,20799
2019.11.19,1454,86,90,0.0598,0.5182,124.38,0,6,1.3,0,119.38,107,110,0.0814,0.8112,193,200,42.5,0.0350,0.5020,42.3,0.0367,0.4695,568,304,268,20177
2019.11.20,1442,105,92,0.0598,0.5182,114.86,0,6.5,2,14.59,119.86,114,109,0.0814,0.8112,219,201,42.7,0.0350,0.5020,42.7,0.0367,0.4695,589,287,227,19516
2019.11.21,1131,88,105,0.0598,0.5182,112.98,0,4.41,0.7,9.22,117.98,115,124,0.0814,0.8112,203,229,42.6,0.0350,0.5020,42.4,0.0367,0.4695,589,300,244,18311
2019.11.22,1330,132,106,0.0598,0.5182,0,0,,,0,0,103,107,0.0814,0.8112,235,213,42.2,0.0350,0.5020,42.1,0.0367,0.4695,540,124,249,17235
2019.11.23,1489,110,113,0.0598,0.5182,344.74,43.41,6.9,4.4,10.03,253.15,109,107,0.0814,0.8112,219,220,42,0.0348,0.5020,41.7,0.0367,0.4695,567,301,280,18938
2019.11.24,1401,115,112,0.0598,0.5182,210.61,0,6.7,3.4,8.67,195.61,114,118,0.0814,0.8112,229,230,41.7,0.0348,0.5020,41.6,0.0367,0.4695,527,244,212,19835
2019.11.25,1468,116,133,0.0598,0.5182,208.22,0,7.5,4.2,9.26,218.22,159,143,0.0814,0.8112,275,276,41.8,0.0348,0.5020,41.5,0.0367,0.4695,559,287,228,23775
2019.11.26,1402,144,143,0.0825,0.7314,183.26,0,7.9,4.1,11.58,213.26,180,179,0.0840,0.8545,324,322,42.7,0.0347,0.5149,42.6,0.0360,0.4774,569,191,251,30315
2019.11.27,1430,164,180,0.0825,0.7314,226.49,0,10,4.3,14.21,236.49,178,180,0.0840,0.8545,342,360,42.6,0.0347,0.5149,42.4,0.0360,0.4774,519,335,294,31120
2019.11.28,1370,79,111,0.0825,0.7314,208.41,0,4.5,2.2,14.78,118.41,179,178,0.0840,0.8545,258,289,42.3,0.0347,0.5149,42.1,0.0360,0.4774,488,307,183,29772
2019.11.29,1517,112,113,0.0825,0.7314,0,0,9.1,2.6,0,185,194,153,0.0840,0.8545,306,266,41.9,0.0347,0.5149,41.8,0.0360,0.4774,357,229,266,30196
2019.11.30,1497,108,116,0.0825,0.7314,319.37,45.29,4.7,3.5,16.59,169.66,175,108,0.0840,0.8545,283,224,41.6,0.0347,0.5149,41.5,0.0360,0.4774,281,123,138,28943
2019.12.1,1421,81,72,0.0825,0.7314,237.85,0,16.7,4.1,18.77,317.85,185,178,0.0840,0.8545,266,250,41.1,0.0347,0.5149,41.2,0.0360,0.4774,271,150,94,28840
2019.12.2,414,23,40,0.0642,0.5987,181.26,0,8.9,2.9,16.13,181.26,145,120,0.0826,0.8468,168,160,41.1,0.0352,0.5136,41.1,0.0352,0.5103,566,232,195,23453
2019.12.3,861,72,58,0.0642,0.5987,191.94,0,10.3,3.9,10.45,201.94,174,158,0.0826,0.8468,246,216,41.1,0.0352,0.5136,41.2,0.0352,0.5103,531,291,246,26523
2019.12.4,1326,128,111,0.0642,0.5987,240.91,0,9.5,2.9,15.07,200.91,138,143,0.0826,0.8468,266,254,41.2,0.0352,0.5136,41.3,0.0352,0.5103,542,261,255,26195
2019.12.5,1015,118,138,0.0642,0.5987,176.53,0,8.2,2.4,14.62,156.53,169,179,0.0826,0.8468,287,317,40.8,0.0352,0.5136,40.9,0.0352,0.5103,568,303,265,29003
2019.12.6,902,102,86,0.0642,0.5987,0,0,10.3,2.1,0,165,170,170,0.0826,0.8468,272,256,40.5,0.0352,0.5136,40.6,0.0352,0.5103,563,337,269,29091
2019.12.7,838,83,89,0.0642,0.5987,290.04,41.73,8.7,3.7,18.67,196.77,173,176,0.0826,0.8468,256,265,40.1,0.0352,0.5136,40.2,0.0352,0.5103,564,327,233,29381
2019.12.8,1298,84,90,0.0642,0.5987,211.01,0,16.7,4.4,20.44,271.01,181,191,0.0826,0.8468,265,281,39.9,0.0352,0.5136,39.9,0.0352,0.5103,552,274,333,28883
2019.12.9,1417,91,87,0.0864,0.7584,167.26,0,15.5,4.8,17.98,237.26,158,168,0.0826,0.8468,249,255,39.6,0.0352,0.5136,39.7,0.0352,0.5103,575,261,250,28904
2019.12.10,1428,89,83,0.0864,0.7584,185.17,0,10.7,3,18.92,190.17,166,165,0.0739,0.8478,255,248,39.6,0.0338,0.5203,39.6,0.0346,0.5238,521,332,312,28655
2019.12.11,1544,86,86,0.0836,0.7612,248.22,0,4,3.8,16.56,153.22,178,174,0.0739,0.8478,264,260,39.5,0.0338,0.5203,39.5,0.0346,0.5238,551,319,222,28722
2019.12.12,1074,39,56,0.0836,0.7612,217.04,0,6.7,3.6,8.83,137.04,163,168,0.0739,0.8478,202,224,39.4,0.0338,0.5203,39.4,0.0346,0.5238,226,113,138,27705
2019.12.13,0,7,0,0.0836,0.7612,0,0,10.3,2.1,0,175,134,134,0.0739,0.8478,141,134,39.4,0.0338,0.5203,39.5,0.0346,0.5238,257,108,142,21739
2019.12.14,746,93,53,0.0789,0.7568,335.33,42.07,4.8,4.6,18.81,172.4,142,167,0.0739,0.8478,235,220,39.4,0.0338,0.5203,39.4,0.0346,0.5238,457,281,227,23089
2019.12.15,1477,96,108,0.0789,0.7568,211.98,0,13.8,4.2,26.7,251.98,115,141,0.0739,0.8478,211,249,39.6,0.0338,0.5203,39.6,0.0346,0.5238,561,243,235,27288
2019.12.16,1436,106,90,0.0789,0.7568,181.39,0,10.3,2.9,10.23,201.39,125,136,0.0739,0.8478,231,226,39.6,0.0332,0.5105,39.7,0.0347,0.5250,523,211,232,26228
2019.12.17,1201,108,122,0.0701,0.6888,187.02,0,11.4,3.3,15.67,197.02,122,145,0.0766,0.8409,230,267,39.4,0.0332,0.5105,39.6,0.0347,0.5250,559,324,296,26190
2019.12.18,1465,64,79,0.0701,0.6888,229.05,0,9,3,16.9,169.05,177,167,0.0766,0.8409,241,246,39.9,0.0332,0.5105,39.9,0.0347,0.5250,518,335,323,30395
2019.12.19,1682,74,104,0.0701,0.6888,167.25,0,5.5,2.9,10.67,147.25,162,164,0.0766,0.8409,236,268,41.2,0.0332,0.5105,41.2,0.0347,0.5250,557,271,333,33187
2019.12.20,1393,63,57,0.0701,0.6888,0,0,9.7,2.6,0,200,167,165,0.0766,0.8409,230,222,42,0.0332,0.5105,42,0.0347,0.5250,541,286,257,31821
2019.12.21,1577,50,75,0.0701,0.6888,273.33,42.34,4.3,2.8,18.41,145.67,168,162,0.0766,0.8409,218,237,41.9,0.0332,0.5105,41.9,0.0347,0.5250,552,269,329,29631
2019.12.22,1863,71,82,0.0701,0.6888,248.37,0,13.2,6,17.23,208.37,175,182,0.0766,0.8409,246,264,41.9,0.0332,0.5105,41.9,0.0347,0.5250,567,327,295,32415
2019.12.23,1460,102,72,0.0853,0.7022,227.45,0,10.4,4.3,14.9,247.45,182,186,0.0833,0.8540,284,258,41.9,0.0348,0.5353,41.8,0.0374,0.5264,530,244,222,32284
2019.12.24,1691,87,76,0.0853,0.7022,187.33,0,9.3,3.3,16.83,197.33,165,168,0.0833,0.8540,252,244,42,0.0348,0.5353,42.1,0.0374,0.5264,558,321,255,31161
2019.12.25,1531,77,56,0.0853,0.7022,232.38,0,7.2,3.9,10.46,182.38,163,151,0.0752,0.8417,240,207,42.4,0.0348,0.5353,42.4,0.0374,0.5264,551,325,229,27864
2019.12.26,1754,102,81,0.0853,0.7022,185.67,0,6.1,3.1,10.73,165.67,185,190,0.0752,0.8417,287,271,42.7,0.0348,0.5353,42.8,0.0374,0.5264,545,294,279,31933
2019.12.27,1400,109,115,0.0853,0.7022,0,0,8.5,2.3,0,165,192,190,0.0752,0.8417,301,305,42.5,0.0348,0.5353,42.6,0.0374,0.5264,539,329,269,32589
2019.12.28,1232,70,107,0.1015,0.7412,328.65,42.45,7.3,4,24.09,196.1,154,143,0.0752,0.8417,224,250,42.5,0.0348,0.5353,42.5,0.0374,0.5264,548,309,263,28789
2019.12.29,1447,82,96,0.1015,0.7412,233.44,0,14.2,4.1,17.71,293.44,177,186,0.0752,0.8417,259,282,42.5,0.0348,0.5353,42.5,0.0374,0.5264,511,308,279,29030
2019.12.30,1415,94,90,0.0988,0.7386,207.84,0,10.6,3.8,14.64,227.84,186,195,0.0828,0.8490,280,285,42.5,0.0335,0.5158,42.6,0.0374,0.5308,545,308,224,30044
2019.12.31,1562,86,80,0.0988,0.7386,184.48,0,7,3.5,14.06,164.48,166,182,0.0828,0.8490,252,262,42.2,0.0335,0.5158,42.2,0.0374,0.5308,561,318,356,30710
2020.1.1,1400,76,81,0.0988,0.7386,210.99,0,9.8,3.6,9.78,230.99,187,181,0.0828,0.8490,263,262,42.3,0.0335,0.5158,42.3,0.0374,0.5308,549,287,311,28970
2020.1.2,1413,90,93,0.0988,0.7386,186.31,0,5.5,2,14.37,116.31,177,177,0.0828,0.8490,267,270,42.3,0.0335,0.5158,42.4,0.0374,0.5308,355,321,183,31045
2020.1.3,1430,83,75,0.0988,0.7386,0,0,7.8,1.7,0,160,178,178,0.0828,0.8490,261,253,42.3,0.0335,0.5158,42.3,0.0374,0.5308,342,216,180,29032
2020.1.4,1416,93,76,0.0988,0.7386,305.35,47.24,7.3,4,14.01,192.59,173,172,0.0828,0.8490,266,248,42.2,0.0335,0.5158,42.3,0.0374,0.5308,565,196,270,29251
2020.1.5,1132,140,98,0.0809,0.7332,226.23,0,16.4,4.7,19.11,316.23,176,133,0.0828,0.8490,316,231,42.4,0.0363,0.5291,42.5,0.0368,0.5209,558,250,281,27434
2020.1.6,1374,117,120,0.0809,0.7332,178.99,0,11.1,3.3,16.7,218.99,179,164,0.0828,0.8490,296,284,42,0.0363,0.5291,42.3,0.0368,0.5209,476,377,224,28033
2020.1.7,1276,105,106,0.0782,0.6421,165.9,0,10,3,19.4,200.9,166,167,0.0749,0.8466,271,273,42.1,0.0351,0.5385,42.3,0.0368,0.5209,549,394,238,28772
2020.1.8,1104,129,126,0.0782,0.6421,208.41,0,10.1,3.1,13.29,193.41,179,179,0.0749,0.8466,308,305,41.9,0.0351,0.5385,41.9,0.0365,0.5260,557,350,227,28674
2020.1.9,1021,148,157,0.0782,0.6421,183.09,0,7.3,1.7,12.65,133.09,160,165,0.0749,0.8466,308,322,41.6,0.0351,0.5385,41.7,0.0365,0.5260,564,331,239,28963
2020.1.10,1043,151,163,0.0782,0.6421,0,0,3,1.4,0,65,158,162,0.0749,0.8466,309,325,41.3,0.0351,0.5385,41.5,0.0365,0.5260,570,294,299,28960
2020.1.11,931,126,142,0.0782,0.6421,302.41,45.4,9.2,2.9,15.1,222.91,169,164,0.0749,0.8466,295,306,41.4,0.0351,0.5385,41.4,0.0365,0.5260,559,235,296,28991
2020.1.12,878,106,110,0.0782,0.6421,237.71,0,9.2,3,16.65,207.71,174,171,0.0749,0.8466,280,281,41.1,0.0351,0.5385,41.3,0.0365,0.5260,571,259,329,28983
2020.1.13,796,118,108,0.0649,0.6597,96.99,0,16.9,3.4,18.85,251.99,196,206,0.0850,0.8353,314,314,41,0.0358,0.4855,41.2,0.0361,0.4757,555,339,296,29042
2020.1.14,810,126,126,0.0649,0.6597,215.06,0,8.1,3.2,9.23,200.06,184,185,0.0850,0.8353,310,311,40.9,0.0358,0.4855,40.9,0.0361,0.4757,575,329,251,29182
2020.1.15,571,92,91,0.0649,0.6597,215.35,0,10.6,1.6,16.66,145.35,186,183,0.0850,0.8353,278,274,40.6,0.0358,0.4855,40.7,0.0361,0.4757,400,263,266,28257
2020.1.16,455,62,69,0.0649,0.6597,183.53,0,6.4,2.2,9.76,133.53,132,124,0.0850,0.8353,194,193,40.5,0.0358,0.4855,40.8,0.0361,0.4757,561,316,222,23491
2020.1.17,705,97,102,0.0649,0.6597,0,0,6.2,2.5,0,135,92,95,0.0850,0.8353,189,197,40.5,0.0358,0.4855,40.8,0.0361,0.4757,589,331,288,18856
2020.1.18,712,97,105,0.0649,0.6597,284.2,41.76,10.5,3.7,16.8,240.96,149,135,0.0850,0.8353,246,240,40.4,0.0358,0.4855,40.4,0.0361,0.4757,594,348,311,21332
2020.1.19,854,109,117,0.0649,0.6597,220.47,0,12.8,3.5,15.02,240.47,168,163,0.0850,0.8353,277,280,40.2,0.0358,0.4855,40.4,0.0361,0.4757,576,329,304,27179
2020.1.20,1227,116,141,0.0649,0.6597,169.07,0,10.7,2.8,16.92,194.07,171,170,0.0850,0.8353,287,311,39.9,0.0358,0.4855,40.2,0.0361,0.4757,575,329,294,28268
2020.1.21,1298,126,122,0.0768,0.7315,159.92,0,7.2,2.3,17.22,137.92,164,160,0.0790,0.8536,290,282,40,0.0352,0.5273,40.1,0.0357,0.5269,570,329,298,28312
2020.1.22,1456,114,136,0.0768,0.7315,186.27,0,12.9,4,8.53,226.27,150,152,0.0790,0.8536,264,288,38.8,0.0352,0.5273,40,0.0357,0.5269,624,329,295,28443
2020.1.23,1443,112,120,0.0768,0.7315,185.74,0,9.8,3,17.13,185.74,162,172,0.0790,0.8536,274,292,39.7,0.0352,0.5273,39.8,0.0357,0.5269,343,279,189,29773
2020.1.24,1401,122,136,0.0768,0.7315,0,0,,,0,0,125,148,0.0790,0.8536,247,284,39.5,0.0352,0.5273,39.7,0.0357,0.5269,539,224,282,26789
2020.1.25,1458,145,138,0.0768,0.7315,283.81,40.35,8.4,3.9,17.21,204.16,104,92,0.0790,0.8536,249,230,39.5,0.0352,0.5273,39.6,0.0357,0.5269,549,188,257,21371
2020.1.26,1447,104,114,0.0836,0.7560,185.34,0,12.7,3.5,13.71,225.34,151,150,0.0917,0.8666,255,264,39.2,0.0355,0.5427,39.4,0.0357,0.5493,648,292,283,23409
2020.1.27,1429,88,88,0.0836,0.7560,187.2,0,21.3,3.2,18.68,267.2,160,170,0.0917,0.8666,248,258,39.3,0.0355,0.5427,39.4,0.0357,0.5493,755,344,258,25472
2020.1.28,1463,93,94,0.0836,0.7560,154.47,0,11.7,2.3,18.74,169.47,150,130,0.0917,0.8666,243,224,39.2,0.0355,0.5427,39.3,0.0357,0.5493,630,327,282,25704
2020.1.29,1410,90,98,0.0836,0.7560,197.24,0,11.4,2.9,18.01,197.24,151,124,0.0917,0.8666,241,222,39.2,0.0355,0.5427,39.4,0.0357,0.5493,632,319,279,25961
2020.1.30,1434,95,74,0.0836,0.7560,193.96,0,13.2,2.2,16.97,188.96,152,147,0.0917,0.8666,247,221,39.2,0.0355,0.5427,39.6,0.0357,0.5493,637,220,288,28176
2020.1.31,1444,85,91,0.0836,0.7560,0,0,,,0,0,110,104,0.0917,0.8666,195,195,39.4,0.0355,0.5427,39.7,0.0357,0.5493,664,383,282,24350
2020.2.1,1477,107,109,0.0836,0.7560,277.89,46.88,11.8,4.2,15.92,254.77,128,116,0.0917,0.8666,235,225,39.3,0.0355,0.5427,39.5,0.0357,0.5493,599,320,273,25172
2020.2.2,1434,103,109,0.0836,0.7560,234.19,0,10.2,3.2,19.48,214.19,134,128,0.0917,0.8666,237,237,39.1,0.0355,0.5427,39.4,0.0357,0.5493,585,311,272,24426
2020.2.3,1456,87,89,0.1075,0.7224,206.36,0,11.2,3.2,14.9,216.36,161,169,0.0859,0.8408,248,258,39.6,0.0361,0.5059,39.8,0.0358,0.5081,608,334,274,30063
2020.2.4,1351,83,92,0.1075,0.7224,175.39,0,7.6,2.9,14.71,165.39,174,169,0.0859,0.8408,257,261,40.8,0.0361,0.5059,40.9,0.0358,0.5081,529,368,273,32276
2020.2.5,1279,104,65,0.1075,0.7224,229.98,0,14,3.2,15.18,239.98,148,159,0.0859,0.8408,252,224,41.9,0.0361,0.5059,42.2,0.0358,0.5081,553,313,276,32838
2020.2.6,1310,90,96,0.1075,0.7224,197.24,0,8.9,1.7,15.77,147.24,154,165,0.0859,0.8408,244,261,43,0.0361,0.5059,43.1,0.0358,0.5081,552,312,271,33530
2020.2.7,1280,82,82,0.1075,0.7224,0,0,7.8,1.8,0,135,150,147,0.0859,0.8408,232,229,42.6,0.0361,0.5059,42.8,0.0358,0.5081,542,311,271,29870
2020.2.8,1285,90,97,0.1075,0.7224,295.87,45.1,13.1,4.3,16.72,235.97,147,149,0.0859,0.8408,237,246,42.3,0.0361,0.5059,42.4,0.0358,0.5081,545,310,281,29796
2020.2.9,1281,71,76,0.1075,0.7224,227.93,0,17.5,3.2,26.64,247.93,161,156,0.0859,0.8408,232,232,42,0.0361,0.5059,42.1,0.0358,0.5081,538,305,270,30078
2020.2.10,1268,65,75,0.0853,0.7162,211.92,0,14.2,3.1,18.02,201.92,168,170,0.0859,0.8408,233,245,41.7,0.0354,0.5119,41.8,0.0358,0.5081,541,276,323,29731
2020.2.11,1269,84,76,0.0853,0.7162,182.55,0,14.3,3.3,16.86,222.55,167,157,0.0932,0.8531,251,233,41.4,0.0354,0.5119,41.5,0.0353,0.5181,542,303,246,30113
2020.2.12,1244,75,75,0.0853,0.7162,224.23,0,12.8,2.1,17.69,194.23,148,147,0.0932,0.8531,223,222,41.2,0.0354,0.5119,41.3,0.0353,0.5181,434,203,189,28670
2020.2.13,1286,72,60,0.0853,0.7162,198.9,0,11.5,1.9,17.27,168.9,147,152,0.0932,0.8531,219,212,40.8,0.0354,0.5119,41,0.0353,0.5181,561,303,217,28282
2020.2.14,1309,65,61,0.0853,0.7162,0,0,8.2,1.7,0,115,186,150,0.0932,0.8531,251,211,41.2,0.0354,0.5119,41.4,0.0353,0.5181,577,299,220,30371
2020.2.15,1333,55,74,0.0853,0.7162,323.04,45.95,13.8,3.9,34.38,243.99,185,184,0.0932,0.8531,240,258,42.3,0.0354,0.5119,42.4,0.0353,0.5181,564,356,293,34528
2020.2.16,1281,56,47,0.0853,0.7162,232.76,0,19.7,3.7,17.52,282.76,154,155,0.0932,0.8531,210,202,42.8,0.0354,0.5119,42.9,0.0353,0.5181,538,294,225,30917
2020.2.17,1302,61,75,0.0954,0.7769,223.38,0,14.2,3.2,19.98,203.38,141,142,0.0854,0.8562,202,217,42.4,0.0355,0.5334,42.5,0.0358,0.5260,307,141,301,28651
2020.2.18,1290,56,70,0.0954,0.7769,209.77,0,14,3.1,19.38,199.77,166,156,0.0854,0.8562,222,226,42.8,0.0355,0.5334,42.9,0.0358,0.5260,410,199,276,29693
2020.2.19,1334,65,53,0.0954,0.7769,247.23,0,15.2,5.1,19.36,237.23,194,188,0.0854,0.8562,259,241,42.3,0.0355,0.5334,42.3,0.0358,0.5260,350,302,242,33262
2020.2.20,1283,47,45,0.0954,0.7769,241.46,0,14.3,2.9,20.13,211.46,178,177,0.0854,0.8562,225,222,42.1,0.0355,0.5334,42.2,0.0358,0.5260,350,214,200,33249
2020.2.21,1015,48,34,0.0962,0.6965,0,0,11.9,1.8,0,145,134,123,0.0863,0.8560,182,157,41.9,0.0351,0.5257,42,0.0353,0.5280,428,197,185,27506
2020.2.22,1614,48,44,0.0962,0.6965,0,0,0,0,0,0,112,112,0.0863,0.8560,160,156,42.7,0.0351,0.5257,43,0.0353,0.5280,297,254,99,24922
2020.2.23,1322,46,31,0.0962,0.6965,296.5,0,14.3,2.4,18.31,211.5,138,109,0.0863,0.8560,184,140,42.6,0.0351,0.5257,42.7,0.0353,0.5280,415,190,204,23009
2020.2.24,1310,56,50,0.0962,0.6965,317.66,0,17.5,3.5,34.06,267.66,172,154,0.0863,0.8560,228,204,42.7,0.0351,0.5257,43,0.0353,0.5280,417,234,228,26596
2020.2.25,1357,54,51,0.0916,0.7057,219.43,0,7.1,2.5,19.14,149.43,178,179,0.0859,0.8534,232,230,42.2,0.0351,0.5096,42.4,0.0350,0.5102,405,191,150,30449
2020.2.26,1275,85,72,0.0916,0.7057,259.84,0,24.2,5.7,18.53,339.84,193,205,0.0859,0.8534,278,277,42.6,0.0351,0.5096,43,0.0350,0.5102,514,226,174,32032
2020.2.27,1332,71,65,0.0916,0.7057,218.43,0,11.5,2.7,28.42,168.43,194,195,0.0859,0.8534,265,260,42.2,0.0351,0.5096,42.4,0.0350,0.5102,486,221,182,33326
2020.2.28,1285,63,60,0.0916,0.7057,0,0,13.6,1.1,0,175,201,203,0.0859,0.8534,264,263,42.5,0.0351,0.5096,42.9,0.0350,0.5102,477,225,188,35940
2020.2.29,1285,76,63,0.0749,0.6953,302.08,45.41,20.9,3.4,36.81,272.49,187,191,0.0828,0.8441,263,254,42.3,0.0351,0.5096,42.4,0.0350,0.5102,502,282,154,34705
2020.3.1,1310,57,57,0.0749,0.6953,258.81,0,19.7,3.3,16.88,268.81,169,163,0.0828,0.8441,226,220,42.6,0.0351,0.5096,43,0.0350,0.5102,490,215,172,30087
2020.3.2,1273,42,51,0.0749,0.6953,172.51,0,11.5,2.5,28.37,162.51,178,177,0.0828,0.8441,220,228,42.3,0.0351,0.5096,42.4,0.0350,0.5102,507,261,214,31313
2020.3.3,1315,82,52,0.0749,0.6953,214,0,19.7,3.5,17.55,244,180,176,0.0828,0.8441,262,228,41.8,0.0351,0.5096,42.2,0.0350,0.5102,379,305,189,31581
